"UTC","Year","Mo","Da","Ho","Mi","Se","LatDef","LonDef","MwDef",""
"1561-8-19T15:50:0","1561","08","19","15","50","00","40.563","15.505","6.72",""
"1561-11-24T1:25:0","1561","11","24","01","25","00","44.781","11.454","4.40",""
"1562-4-6T1:30:0","1562","04","06","01","30","00","38.115","13.362","4.16",""
"1563-9-17T9:30:0","1563","09","17","09","30","00","42.580","13.978","4.40",""
"1564-7-20T0:0:0","1564","07","20","00","00","00","44.024","7.276","5.80",""
"1564-7-1T0:0:0","1564","07","01","00","00","00","40.835","14.186","3.12",""
"1566-5-1T9:37:0","1566","05","01","09","37","00","40.822","14.123","3.25",""
"1566-5-6T22:45:0","1566","05","06","22","45","00","40.835","14.186","3.12",""
"1566-11-30T0:0:0","1566","11","30","00","00","00","37.877","14.948","3.47",""
"1567-1-1T0:0:0","1567","01","01","00","00","00","42.793","13.094","4.86",""
"1568-12-27T0:0:0","1568","12","27","00","00","00","40.822","14.123","3.37",""
"1570-4-30T23:6:0","1570","04","30","23","06","00","40.835","14.186","3.50",""
"1570-11-17T19:10:0","1570","11","17","19","10","00","44.824","11.632","5.44",""
"1572-1-4T18:45:0","1572","01","04","18","45","00","47.283","11.467","4.74",""
"1572-6-4T22:0:0","1572","06","04","22","00","00","44.850","10.422","4.63",""
"1574-3-17T3:40:0","1574","03","17","03","40","00","44.833","11.294","4.63",""
"1574-8-14T0:0:0","1574","08","14","00","00","00","45.400","14.100","5.56",""
"1575-6-5T20:30:0","1575","06","05","20","30","00","40.849","14.250","3.25",""
"1575-6-14T16:0:0","1575","06","14","16","00","00","43.318","11.332","4.86",""
"1575-11-17T10:30:0","1575","11","17","10","30","00","46.062","12.635","4.86",""
"1576-9-26T5:10:0","1576","09","26","05","10","00","45.694","9.671","4.40",""
"1577-6-6T23:0:0","1577","06","06","23","00","00","41.688","12.778","4.40",""
"1578-1-1T0:0:0","1578","01","01","00","00","00","37.508","13.083","5.10",""
"1579-1-1T0:0:0","1579","01","01","00","00","00","41.808","13.789","4.40",""
"1582-4-16T0:0:0","1582","04","16","00","00","00","40.822","14.123","3.63",""
"1582-6-5T7:8:0","1582","06","05","07","08","00","40.822","14.123","3.88",""
"1584-3-1T0:0:0","1584","03","01","00","00","00","44.466","7.362","4.86",""
"1584-3-11T11:30:0","1584","03","11","11","30","00","46.330","6.970","5.90",""
"1584-3-14T8:0:0","1584","03","14","08","00","00","46.320","6.980","5.40",""
"1584-9-10T20:30:0","1584","09","10","20","30","00","43.862","11.992","5.97",""
"1586-1-12T0:0:0","1586","01","12","00","00","00","44.866","10.061","4.16",""
"1587-1-1T0:0:0","1587","01","01","00","00","00","41.131","14.778","4.63",""
"1590-4-22T12:30:0","1590","04","22","12","30","00","46.080","14.500","5.10",""
"1590-6-13T10:30:0","1590","06","13","10","30","00","43.065","12.497","4.86",""
"1591-5-24T0:0:0","1591","05","24","00","00","00","44.698","10.631","4.63",""
"1591-7-10T0:0:0","1591","07","10","00","00","00","44.401","12.035","5.13",""
"1592-11-24T0:0:0","1592","11","24","00","00","00","42.877","12.747","5.10",""
"1593-3-8T0:0:0","1593","03","08","00","00","00","45.694","9.671","4.86",""
"1593-4-23T0:0:0","1593","04","23","00","00","00","43.310","12.421","5.33",""
"1594-10-3T0:0:0","1594","10","03","00","00","00","44.835","11.620","4.16",""
"1595-7-12T0:0:0","1595","07","12","00","00","00","47.280","11.510","4.63",""
"1595-7-14T1:30:0","1595","07","14","01","30","00","46.063","13.234","3.70",""
"1595-10-30T0:0:0","1595","10","30","00","00","00","43.351","12.577","4.40",""
"1597-3-5T0:0:0","1597","03","05","00","00","00","42.778","12.466","4.63",""
"1597-8-3T23:40:0","1597","08","03","23","40","00","43.987","11.429","5.28",""
"1599-8-1T0:0:0","1599","08","01","00","00","00","38.147","15.601","5.10",""
"1599-11-2T0:0:0","1599","11","02","00","00","00","","","",""
"1599-11-6T1:25:0","1599","11","06","01","25","00","42.724","13.021","6.07",""
"1599-11-16T0:0:0","1599","11","16","00","00","00","43.774","11.716","5.10",""
"1599-12-29T2:30:0","1599","12","29","02","30","00","46.000","14.500","4.16",""
"1600-7-6T0:0:0","1600","07","06","00","00","00","43.773","11.257","4.63",""
"1600-10-28T0:0:0","1600","10","28","00","00","00","44.698","10.631","5.33",""
"1601-8-10T0:0:0","1601","08","10","00","00","00","40.849","14.250","3.12",""
"1601-1-1T0:0:0","1601","01","01","00","00","00","38.185","15.555","4.16",""
"1603-1-25T0:0:0","1603","01","25","00","00","00","43.318","11.332","4.40",""
"1606-8-22T0:0:0","1606","08","22","00","00","00","45.694","9.671","4.86",""
"1606-12-12T0:0:0","1606","12","12","00","00","00","45.407","11.875","4.16",""
"1607-12-31T0:0:0","1607","12","31","00","00","00","44.698","10.631","4.16",""
"1608-1-6T22:20:0","1608","01","06","22","20","00","44.698","10.631","4.40",""
"1609-7-20T0:0:0","1609","07","20","00","00","00","38.925","16.373","5.80",""
"1609-1-1T0:0:0","1609","01","01","00","00","00","43.421","11.114","4.40",""
"1610-5-14T0:0:0","1610","05","14","00","00","00","44.307","8.480","3.70",""
"1611-1-15T0:0:0","1611","01","15","00","00","00","44.808","7.245","4.40",""
"1611-9-8T22:10:0","1611","09","08","22","10","00","44.010","11.359","5.10",""
"1612-1-31T0:0:0","1612","01","31","00","00","00","43.949","7.613","4.86",""
"1612-10-14T0:0:0","1612","10","14","00","00","00","43.246","12.853","5.11",""
"1613-8-25T5:0:0","1613","08","25","05","00","00","38.122","14.788","5.56",""
"1614-8-1T0:0:0","1614","08","01","00","00","00","43.112","12.389","4.86",""
"1616-6-4T0:0:0","1616","06","04","00","00","00","39.131","9.502","4.91",""
"1616-1-1T0:0:0","1616","01","01","00","00","00","","","",""
"1617-3-23T0:0:0","1617","03","23","00","00","00","43.522","13.245","4.40",""
"1618-1-18T5:0:0","1618","01","18","05","00","00","43.961","7.311","5.64",""
"1619-1-25T0:0:0","1619","01","25","00","00","00","","","",""
"1619-7-7T22:0:0","1619","07","07","22","00","00","42.526","13.296","5.33",""
"1620-6-22T0:0:0","1620","06","22","00","00","00","44.517","12.017","4.86",""
"1621-8-9T0:0:0","1621","08","09","00","00","00","","","",""
"1621-1-1T0:0:0","1621","01","01","00","00","00","46.170","14.500","5.10",""
"1622-5-5T11:0:0","1622","05","05","11","00","00","46.172","14.657","5.33",""
"1622-8-3T0:0:0","1622","08","03","00","00","00","46.820","10.230","5.40",""
"1624-2-3T0:0:0","1624","02","03","00","00","00","39.027","16.283","5.10",""
"1624-3-19T0:0:0","1624","03","19","00","00","00","44.642","11.848","5.43",""
"1624-10-3T17:0:0","1624","10","03","17","00","00","37.270","14.742","5.56",""
"1625-8-1T0:0:0","1625","08","01","00","00","00","40.961","15.818","5.80",""
"1625-12-5T0:0:0","1625","12","05","00","00","00","44.059","12.568","4.63",""
"1625-1-1T0:0:0","1625","01","01","00","00","00","46.000","14.500","5.10",""
"1626-1-7T4:0:0","1626","01","07","04","00","00","46.080","14.500","4.63",""
"1626-4-4T12:45:0","1626","04","04","12","45","00","38.851","16.456","6.07",""
"1626-5-12T0:0:0","1626","05","12","00","00","00","43.300","13.453","5.10",""
"1627-7-30T10:50:0","1627","07","30","10","50","00","41.737","15.342","6.66",""
"1627-7-30T11:5:0","1627","07","30","11","05","00","41.685","15.381","5.80",""
"1627-7-1T0:0:0","1627","07","01","00","00","00","42.694","13.248","5.33",""
"1627-8-7T16:40:0","1627","08","07","16","40","00","41.758","15.328","6.03",""
"1627-9-6T15:50:0","1627","09","06","15","50","00","41.597","15.358","5.80",""
"1628-7-12T0:0:0","1628","07","12","00","00","00","41.685","15.381","4.40",""
"1628-11-4T15:40:0","1628","11","04","15","40","00","44.801","10.330","4.86",""
"1628-11-4T15:40:0","1628","11","04","15","40","00","","","",""
"1630-5-1T0:0:0","1630","05","01","00","00","00","43.903","10.690","4.40",""
"1631-2-25T0:0:0","1631","02","25","00","00","00","43.052","12.855","5.10",""
"1631-12-1T0:0:0","1631","12","01","00","00","00","40.817","14.309","3.25",""
"1633-2-22T3:0:0","1633","02","22","03","00","00","37.614","15.026","4.03",""
"1634-11-10T0:0:0","1634","11","10","00","00","00","40.667","16.611","4.86",""
"1634-12-21T18:0:0","1634","12","21","18","00","00","37.614","15.081","3.47",""
"1635-8-12T0:0:0","1635","08","12","00","00","00","38.185","15.555","4.40",""
"1637-11-20T0:0:0","1637","11","20","00","00","00","44.317","9.322","4.40",""
"1638-3-27T15:5:0","1638","03","27","15","05","00","39.048","16.289","7.09",""
"1638-4-1T0:0:0","1638","04","01","00","00","00","43.318","11.332","4.40",""
"1638-6-8T9:45:0","1638","06","08","09","45","00","39.279","16.812","6.76",""
"1639-4-6T0:0:0","1639","04","06","00","00","00","44.833","11.294","5.33",""
"1639-10-7T0:0:0","1639","10","07","00","00","00","42.639","13.261","6.21",""
"1639-10-15T0:30:0","1639","10","15","00","30","00","","","",""
"1640-6-19T0:0:0","1640","06","19","00","00","00","38.632","16.491","5.80",""
"1640-6-22T0:0:0","1640","06","22","00","00","00","38.568","16.524","5.33",""
"1641-1-13T6:0:0","1641","01","13","06","00","00","46.080","14.500","4.63",""
"1641-6-8T0:0:0","1641","06","08","00","00","00","44.377","9.882","4.63",""
"1642-6-13T0:0:0","1642","06","13","00","00","00","45.437","9.667","4.92",""
"1643-3-19T2:30:0","1643","03","19","02","30","00","46.000","14.500","4.63",""
"1643-7-17T0:0:0","1643","07","17","00","00","00","37.783","14.599","4.86",""
"1644-2-15T4:30:0","1644","02","15","04","30","00","43.978","7.228","5.74",""
"1644-5-9T0:0:0","1644","05","09","00","00","00","44.245","10.952","4.86",""
"1646-2-22T0:0:0","1646","02","22","00","00","00","45.407","11.875","4.16",""
"1646-4-5T16:15:0","1646","04","05","16","15","00","43.551","10.309","4.63",""
"1646-4-28T7:0:0","1646","04","28","07","00","00","42.615","13.247","5.90",""
"1646-5-30T1:0:0","1646","05","30","01","00","00","45.158","10.794","3.70",""
"1646-5-31T0:0:0","1646","05","31","00","00","00","41.905","15.993","6.72",""
"1646-6-19T3:0:0","1646","06","19","03","00","00","42.351","13.399","4.86",""
"1647-5-5T12:30:0","1647","05","05","12","30","00","41.732","15.558","5.69",""
"1647-5-17T0:0:0","1647","05","17","00","00","00","42.415","12.143","4.82",""
"1648-1-1T0:0:0","1648","01","01","00","00","00","42.736","12.737","4.86",""
"1648-1-13T18:0:0","1648","01","13","18","00","00","43.933","10.915","4.40",""
"1648-1-1T0:0:0","1648","01","01","00","00","00","44.980","14.900","5.56",""
"1649-1-1T0:0:0","1649","01","01","00","00","00","38.185","15.555","4.40",""
"1653-4-19T4:15:0","1653","04","19","04","15","00","44.814","10.504","4.40",""
"1653-8-15T0:0:0","1653","08","15","00","00","00","44.216","12.055","4.40",""
"1654-7-24T0:25:0","1654","07","24","00","25","00","41.635","13.683","6.33",""
"1655-2-3T0:0:0","1655","02","03","00","00","00","42.736","12.737","4.86",""
"1655-3-25T0:0:0","1655","03","25","00","00","00","44.060","11.842","4.63",""
"1656-6-1T0:0:0","1656","06","01","00","00","00","39.303","16.252","5.33",""
"1656-10-17T0:0:0","1656","10","17","00","00","00","41.706","15.959","4.16",""
"1657-1-29T2:0:0","1657","01","29","02","00","00","41.726","15.393","5.96",""
"1659-11-5T22:15:0","1659","11","05","22","15","00","38.694","16.249","6.57",""
"1661-2-25T1:30:0","1661","02","25","01","30","00","38.115","13.362","4.16",""
"1661-3-12T0:0:0","1661","03","12","00","00","00","45.705","9.799","4.86",""
"1661-3-21T23:0:0","1661","03","21","23","00","00","44.734","10.863","4.86",""
"1661-3-22T12:50:0","1661","03","22","12","50","00","44.021","11.898","6.05",""
"1662-12-29T0:0:0","1662","12","29","00","00","00","45.407","11.875","4.16",""
"1666-4-14T18:58:0","1666","04","14","18","58","00","44.639","11.114","4.16",""
"1667-1-1T0:0:0","1667","01","01","00","00","00","42.736","12.737","5.10",""
"1668-8-22T0:0:0","1668","08","22","00","00","00","43.514","12.190","4.16",""
"1669-3-10T23:25:0","1669","03","10","23","25","00","37.614","15.026","4.03",""
"1669-3-11T6:0:0","1669","03","11","06","00","00","37.605","15.019","2.91",""
"1669-3-11T13:0:0","1669","03","11","13","00","00","37.614","15.026","2.91",""
"1669-3-13T20:0:0","1669","03","13","20","00","00","37.613","15.166","3.19",""
"1669-9-1T3:0:0","1669","09","01","03","00","00","46.080","14.530","4.63",""
"1669-12-29T0:0:0","1669","12","29","00","00","00","46.080","14.500","4.16",""
"1670-1-1T1:0:0","1670","01","01","01","00","00","45.950","14.330","4.40",""
"1670-7-17T1:0:0","1670","07","17","01","00","00","47.293","11.493","5.65",""
"1671-6-20T10:0:0","1671","06","20","10","00","00","44.674","10.866","5.27",""
"1672-4-14T15:45:0","1672","04","14","15","45","00","43.941","12.576","5.59",""
"1672-6-8T17:30:0","1672","06","08","17","30","00","42.569","13.302","5.33",""
"1675-11-1T0:0:0","1675","11","01","00","00","00","","","",""
"1677-3-1T0:0:0","1677","03","01","00","00","00","","","",""
"1678-7-15T0:0:0","1678","07","15","00","00","00","44.835","11.620","4.16",""
"1679-3-24T11:30:0","1679","03","24","11","30","00","43.136","11.665","4.86",""
"1680-4-30T11:0:0","1680","04","30","11","00","00","44.688","8.803","5.10",""
"1683-5-25T0:0:0","1683","05","25","00","00","00","46.025","10.864","4.40",""
"1684-10-21T5:30:0","1684","10","21","05","30","00","46.080","14.500","5.10",""
"1685-3-8T19:0:0","1685","03","08","19","00","00","46.280","7.630","5.30",""
"1685-5-1T0:0:0","1685","05","01","00","00","00","40.722","14.731","4.73",""
"1685-1-1T0:0:0","1685","01","01","00","00","00","43.662","12.541","3.93",""
"1686-6-13T10:0:0","1686","06","13","10","00","00","38.115","13.362","4.16",""
"1686-1-1T0:0:0","1686","01","01","00","00","00","46.000","14.500","4.63",""
"1687-4-25T0:30:0","1687","04","25","00","30","00","40.628","14.485","4.63",""
"1687-10-2T0:0:0","1687","10","02","00","00","00","38.675","15.899","5.10",""
"1688-1-14T0:0:0","1688","01","14","00","00","00","41.131","14.778","4.16",""
"1688-4-11T12:20:0","1688","04","11","12","20","00","44.390","11.942","5.84",""
"1688-6-5T15:30:0","1688","06","05","15","30","00","41.283","14.561","7.06",""
"1688-7-20T0:0:0","1688","07","20","00","00","00","38.733","16.159","4.63",""
"1688-7-23T0:0:0","1688","07","23","00","00","00","41.687","15.337","5.33",""
"1688-8-14T0:0:0","1688","08","14","00","00","00","41.208","14.669","4.86",""
"1688-8-19T5:45:0","1688","08","19","05","45","00","44.288","11.881","4.16",""
"1688-10-12T0:0:0","1688","10","12","00","00","00","41.131","14.778","4.40",""
"1689-3-19T0:0:0","1689","03","19","00","00","00","44.281","12.107","3.70",""
"1689-4-1T0:0:0","1689","04","01","00","00","00","42.877","12.747","4.63",""
"1689-7-21T9:0:0","1689","07","21","09","00","00","42.415","13.076","4.16",""
"1689-7-21T11:0:0","1689","07","21","11","00","00","42.415","13.076","5.10",""
"1689-9-21T0:0:0","1689","09","21","00","00","00","41.273","16.288","4.86",""
"1689-12-22T1:0:0","1689","12","22","01","00","00","47.263","11.566","5.33",""
"1689-1-1T0:0:0","1689","01","01","00","00","00","43.664","12.411","5.10",""
"1690-1-26T0:0:0","1690","01","26","00","00","00","42.916","12.726","4.63",""
"1690-2-3T2:30:0","1690","02","03","02","30","00","42.955","12.704","4.40",""
"1690-3-22T21:50:0","1690","03","22","21","50","00","43.457","12.239","4.86",""
"1690-5-4T0:0:0","1690","05","04","00","00","00","46.139","12.218","4.40",""
"1690-12-4T14:0:0","1690","12","04","14","00","00","46.633","13.880","6.16",""
"1690-12-23T0:20:0","1690","12","23","00","20","00","43.550","13.594","5.58",""
"1691-2-19T0:0:0","1691","02","19","00","00","00","46.088","14.453","5.33",""
"1691-9-26T0:0:0","1691","09","26","00","00","00","41.264","15.898","4.16",""
"1691-12-10T0:0:0","1691","12","10","00","00","00","46.200","14.500","5.33",""
"1692-3-4T22:20:0","1692","03","04","22","20","00","40.903","15.196","5.88",""
"1692-10-23T20:10:0","1692","10","23","20","10","00","43.837","13.018","4.16",""
"1693-1-8T0:0:0","1693","01","08","00","00","00","39.873","16.157","5.27",""
"1693-1-9T21:0:0","1693","01","09","21","00","00","37.141","15.035","6.07",""
"1693-1-11T8:0:0","1693","01","11","08","00","00","","","",""
"1693-1-11T13:30:0","1693","01","11","13","30","00","37.140","15.013","7.32",""
"1693-2-22T8:30:0","1693","02","22","08","30","00","43.442","12.436","4.16",""
"1693-2-23T0:0:0","1693","02","23","00","00","00","36.858","14.761","4.63",""
"1693-3-24T0:0:0","1693","03","24","00","00","00","41.652","13.922","5.22",""
"1693-4-1T7:50:0","1693","04","01","07","50","00","37.587","15.309","4.63",""
"1693-4-17T19:0:0","1693","04","17","19","00","00","36.858","14.761","4.16",""
"1693-5-12T13:20:0","1693","05","12","13","20","00","36.858","14.761","4.63",""
"1693-5-27T5:0:0","1693","05","27","05","00","00","","","",""
"1693-7-6T9:15:0","1693","07","06","09","15","00","45.280","10.644","5.23",""
"1693-7-8T17:50:0","1693","07","08","17","50","00","37.216","15.081","4.93",""
"1693-10-12T0:0:0","1693","10","12","00","00","00","43.351","12.577","4.16",""
"1693-10-15T0:0:0","1693","10","15","00","00","00","43.282","12.635","4.85",""
"1694-1-1T0:0:0","1694","01","01","00","00","00","43.351","12.577","4.63",""
"1694-4-8T0:0:0","1694","04","08","00","00","00","43.620","12.091","5.40",""
"1694-5-16T0:0:0","1694","05","16","00","00","00","37.558","15.127","4.40",""
"1694-9-8T11:40:0","1694","09","08","11","40","00","40.862","15.406","6.73",""
"1694-10-7T15:0:0","1694","10","07","15","00","00","40.669","14.453","4.71",""
"1694-10-9T0:0:0","1694","10","09","00","00","00","40.914","14.793","4.40",""
"1695-2-25T5:30:0","1695","02","25","05","30","00","45.861","11.910","6.40",""
"1695-2-28T0:0:0","1695","02","28","00","00","00","44.835","11.620","4.40",""
"1695-6-11T2:30:0","1695","06","11","02","30","00","42.613","12.110","5.80",""
"1695-9-11T0:0:0","1695","09","11","00","00","00","46.880","9.670","5.00",""
"1696-4-20T12:0:0","1696","04","20","12","00","00","36.858","14.761","4.40",""
"1697-2-1T20:0:0","1697","02","01","20","00","00","39.019","16.337","4.40",""
"1697-6-18T0:0:0","1697","06","18","00","00","00","43.670","11.090","4.40",""
"1697-9-20T15:50:0","1697","09","20","15","50","00","43.318","11.332","4.40",""
"1697-9-20T16:50:0","1697","09","20","16","50","00","43.318","11.332","4.86",""
"1697-9-30T12:15:0","1697","09","30","12","15","00","43.318","11.332","4.86",""
"1697-10-1T0:0:0","1697","10","01","00","00","00","43.318","11.332","4.63",""
"1697-10-28T1:0:0","1697","10","28","01","00","00","43.318","11.332","4.63",""
"1697-12-20T19:45:0","1697","12","20","19","45","00","43.318","11.332","4.63",""
"1698-1-1T0:0:0","1698","01","01","00","00","00","37.292","14.789","5.66",""
"1698-12-1T0:0:0","1698","12","01","00","00","00","43.619","13.513","4.63",""
"1699-5-7T0:0:0","1699","05","07","00","00","00","42.416","12.107","3.70",""
"1699-5-9T0:0:0","1699","05","09","00","00","00","42.388","12.177","4.40",""
